DATE,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
2016-02-19,1231.2,"1,106.30","138,455.10",857.8,"1,698.10","1,218.80","84,370.50","8,028.90","3,635.10","4,617.20",16595902.0,"4,522.00","43,992.70","27,526,051.70","9,638.30","1,517,872.50","95,329.40","18,975.00","1,727.20"
2016-02-26,1226.5,"1,122.70","139,722.90",883.9,"1,659.20","1,223.90","84,461.10","8,018.60","3,664.50","4,599.70",16447365.0,"4,504.90","43,835.10","27,370,574.00","9,600.80","1,526,428.30","93,443.10","19,914.40","1,721.90"
2016-03-04,1277.5,"1,161.60","145,532.80",898.3,"1,702.50","1,269.30","85,471.80","8,315.10","3,712.70","4,790.60",16594725.0,"4,692.30","45,163.50","28,472,920.00","10,001.30","1,529,972.30","91,875.30","19,542.30","1,719.80"
2016-03-11,1264.8,"1,133.70","143,840.00",878.1,"1,671.40","1,241.60","84,670.30","8,192.90","3,628.20","4,743.40",16425308.3,"4,645.40","44,338.30","28,187,483.30","9,899.70","1,499,070.20","88,347.10","19,312.40","1,673.40"
2016-03-18,1252.1,"1,110.50","139,709.30",864.1,"1,630.60","1,212.00","83,139.40","8,103.10","3,588.50","4,695.60",16402510.0,"4,599.00","43,674.50","27,913,065.30","11,116.60","1,456,004.50","85,679.50","19,117.60","1,647.30"
2016-03-25,1221.0,"1,091.50","137,631.10",861,"1,616.60","1,190.50","81,630.30","7,956.90","3,516.00","4,579.00",16239300.0,"4,484.70","43,119.60","27,260,046.00","10,832.10","1,427,617.60","84,047.80","18,967.50","1,621.10"
2016-04-01,1213.6,"1,065.30","135,631.90",853.5,"1,582.90","1,162.60","80,358.40","7,862.40","3,429.60","4,551.90",15926072.8,"4,457.70","42,676.20","27,057,212.00","10,775.60","1,393,625.40","82,005.40","17,764.40","1,581.90"
2016-04-08,1239.5,"1,086.60","134,324.60",878,"1,610.10","1,181.70","82,810.80","8,015.90","3,534.30","4,648.10",16231252.5,"4,552.70","43,508.90","27,634,652.50","11,005.90","1,426,069.50","83,202.70","18,578.60","1,639.60"
2016-04-15,1227.1,"1,086.10","133,349.00",862.5,"1,575.20","1,185.40","81,667.80","7,951.70","3,502.90","4,601.90",16180540.6,"4,507.10","42,985.30","27,370,465.50","10,890.50","1,405,839.40","81,454.20","17,875.70","1,588.70"
2016-04-22,1243.3,"1,107.80","138,808.90",864.2,"1,580.80","1,216.80","82,919.80","8,086.50","3,542.60","4,662.60",16418359.5,"4,566.50","43,619.40","27,710,799.30","11,045.00","1,429,016.40","83,023.40","17,936.40","1,614.80"
2016-04-29,1285.7,"1,123.80","137,346.00",879,"1,614.40","1,233.60","85,402.80","8,323.40","3,595.30","4,821.60",16996293.0,"4,722.10","44,901.30","28,657,138.50","11,418.00","1,473,727.70","83,206.60","18,321.30","1,691.00"
2016-05-06,1289.0,"1,128.20","137,471.90",891.3,"1,666.20","1,249.20","85,787.20","8,381.50","3,772.90","4,833.90",17191393.0,"4,734.50","45,294.20","28,735,677.00","11,449.50","1,507,910.90","84,896.10","19,193.90","1,749.70"
2016-05-13,1265.9,"1,120.90","137,818.50",881.2,"1,637.30","1,235.90","84,846.30","8,269.50","3,758.30","4,747.10",16889637.8,"4,649.10","44,880.00","28,302,992.20","11,240.70","1,490,293.40","82,551.10","19,420.80","1,740.30"
2016-05-20,1254.2,"1,118.50","138,576.60",864.1,"1,646.90","1,243.30","84,519.90","8,220.90","3,739.90","4,706.00",17052103.2,"4,606.70","44,797.50","28,000,015.00","11,138.10","1,487,945.30","83,806.80","19,620.20","1,737.60"
2016-05-27,1216.3,"1,092.10","133,702.40",830.9,"1,582.10","1,206.30","81,433.50","7,981.40","3,590.50","4,560.90",16534918.8,"4,467.20","43,395.80","27,235,486.30","10,800.20","1,438,240.00","80,317.30","19,044.30","1,689.20"
2016-06-03,1240.5,"1,095.30","132,411.00",854.5,"1,607.10","1,213.60","82,962.80","8,131.50","3,607.90","4,652.00",16672320.0,"4,556.20","43,859.10","27,803,326.50","11,024.30","1,447,502.20","81,567.80","18,752.60","1,691.20"
2016-06-10,1275.5,"1,131.00","136,631.60",889.7,"1,626.10","1,227.00","85,337.30","8,382.60","3,724.50","4,783.40",17002415.0,"4,684.90","44,946.10","28,488,292.50","11,327.80","1,492,806.90","83,021.70","19,312.70","1,726.90"
2016-06-17,1290.7,"1,145.60","134,529.70",901.7,"1,661.70","1,238.90","86,595.60","8,499.90","3,779.00","4,840.50",17220519.4,"4,740.70","45,486.90","28,782,610.00","11,464.90","1,513,578.10","83,706.00","19,567.40","1,747.50"
2016-06-24,1315.5,"1,178.10","134,483.60",956.2,"1,705.30","1,276.80","89,246.40","8,719.50","3,849.80","4,933.50",17680320.0,"4,831.70","46,450.30","29,368,537.50","11,686.80","1,538,253.60","85,498.00","19,809.30","1,761.80"
2016-07-01,1340.0,"1,203.20","137,363.40","1,008.90","1,730.70","1,304.90","90,073.20","8,920.50","3,880.10","5,026.70",17559360.0,"4,921.70","46,973.70","29,884,680.00","11,905.50","1,540,343.40","85,657.00","19,563.60","1,790.50"
2016-07-08,1354.3,"1,225.00","136,142.80","1,044.70","1,767.00","1,330.80","90,935.20","9,055.50","3,917.20","5,080.30",17756926.0,"4,974.20","47,669.60","30,198,420.80","12,026.40","1,554,976.90","86,406.30","19,664.80","1,790.90"
2016-07-15,1327.0,"1,199.60","139,879.10","1,006.90","1,721.40","1,305.40","89,062.70","8,878.00","3,840.10","4,976.80",17410240.0,"4,873.90","46,395.90","29,593,427.00","11,785.80","1,509,781.00","84,138.40","19,041.50","1,748.60"
2016-07-22,1320.8,"1,204.30","140,250.40","1,007.60","1,739.40","1,305.20","88,745.20","8,817.60","4,052.30","4,953.20",17337485.3,"4,851.30","46,151.00","29,459,328.80","11,724.20","1,503,251.20","85,656.20","18,948.40","1,772.10"
2016-07-29,1342.0,"1,202.80","137,353.70","1,014.50","1,754.00","1,301.70","89,644.90","8,909.30","4,009.60","5,033.00",17553360.0,"4,929.20","46,688.20","29,925,258.00","11,916.80","1,494,209.60","88,657.90","18,651.70","1,768.80"
2016-08-05,1340.4,"1,208.90","136,412.50","1,024.90","1,765.80","1,312.90","89,606.00","8,920.10","4,042.00","5,026.60",17591409.6,"4,923.30","47,022.60","29,894,941.20","11,899.90","1,494,425.40","87,968.00","18,445.40","1,760.40"
2016-08-12,1352.2,"1,210.80","136,788.60","1,046.50","1,750.40","1,317.60","90,463.50","8,977.00","4,001.40","5,071.30",17721933.2,"4,966.50","47,025.50","30,155,412.20","12,009.60","1,491,949.90","87,696.40","18,298.70","1,766.00"
2016-08-19,1346.4,"1,189.40","134,909.30","1,030.70","1,734.20","1,293.10","90,377.10","8,956.70","3,949.70","5,049.00",17754976.8,"4,945.30","46,632.60","30,028,759.20","11,954.20","1,503,094.00","85,949.90","18,221.90","1,767.60"
2016-08-26,1318.8,"1,173.80","133,563.00","1,002.60","1,710.30","1,283.40","88,367.50","8,793.20","3,884.90","4,945.40",17460250.0,"4,843.90","45,615.60","29,416,037.50","11,707.50","1,475,404.30","85,213.70","18,683.40","1,735.20"
2016-09-02,1324.7,"1,186.70","137,702.60",995.5,"1,720.90","1,298.50","88,201.20","8,847.90","3,911.40","4,967.90",17492663.5,"4,865.60","45,845.20","29,531,537.10","11,758.70","1,477,080.20","86,274.90","19,172.80","1,750.90"
2016-09-09,1330.9,"1,186.70","136,758.20","1,003.40","1,734.40","1,299.80","89,003.00","8,909.90","3,956.40","4,991.60",17527294.5,"4,888.40","46,370.80","29,680,616.70","11,815.80","1,474,515.30","86,131.30","19,214.70","1,761.10"
2016-09-16,1308.4,"1,172.00","133,870.40","1,000.70","1,729.30","1,281.10","87,798.50","8,732.30","3,901.40","4,908.40",17236202.9,"4,805.60","45,720.30","29,195,830.30","11,614.10","1,475,949.60","85,041.80","18,631.70","1,747.50"
2016-09-23,1338.7,"1,191.80","135,190.30","1,032.20","1,761.70","1,298.50","89,259.80","8,926.50","3,951.70","5,021.70",17520251.2,"4,917.00","46,374.90","29,867,958.80","11,872.40","1,477,521.60","85,747.20","18,302.20","1,755.60"
2016-09-30,1322.5,"1,177.90","134,141.20","1,019.70","1,734.70","1,285.50","88,118.60","8,816.20","3,968.20","4,964.80",17218950.0,"4,857.50","45,766.40","29,491,750.00","11,744.10","1,453,956.50","83,157.60","18,161.10","1,725.80"
2016-10-07,1258.8,"1,127.10","129,714.20","1,010.20","1,671.20","1,233.10","83,902.60","8,429.00","3,841.10","4,721.30",16327246.3,"4,623.40","43,966.90","28,082,712.50","11,178.00","1,406,590.20","78,321.70","17,503.40","1,662.40"
2016-10-14,1251.8,"1,138.50","130,182.00","1,025.40","1,646.40","1,239.10","83,491.70","8,422.30","3,866.40","4,695.20",16361624.3,"4,597.80","44,205.60","27,914,025.00","11,113.30","1,420,160.50","78,844.00","17,784.10","1,642.90"
2016-10-21,1266.1,"1,164.30","131,580.60","1,034.60","1,686.90","1,259.60","84,750.50","8,562.00","3,907.50","4,748.60",16530814.9,"4,650.20","44,487.70","28,245,575.50","11,252.50","1,440,866.20","79,163.60","17,735.60","1,666.10"
2016-10-28,1273.0,"1,163.60","134,110.60","1,046.80","1,703.70","1,263.60","85,034.60","8,629.50","3,955.50","4,774.10",16638110.0,"4,675.60","44,625.00","28,422,271.00","11,288.80","1,460,131.00","80,087.10","17,604.40","1,677.70"
2016-11-04,1302.8,"1,172.10","134,435.90","1,042.20","1,747.70","1,264.10","87,037.50","8,805.00","4,121.00","4,886.30",17092736.0,"4,785.20","45,556.30","29,090,221.20","20,292.20","1,486,416.60","83,797.90","17,667.40","1,697.00"
2016-11-11,1236.5,"1,138.50","131,731.40",981.2,"1,669.30","1,219.30","83,656.70","8,415.50","4,006.10","4,637.40",16525154.3,"4,541.50","43,777.80","27,607,455.60","20,280.30","1,439,821.30","81,317.10","17,681.10","1,636.20"
2016-11-18,1211.0,"1,144.00","134,142.50",981.4,"1,635.00","1,224.60","82,518.30","8,342.00","4,087.50","4,542.20",16182593.0,"4,448.00","43,057.10","27,239,023.00","19,501.00","1,427,284.60","78,286.30","17,452.90","1,650.10"
2016-11-25,1187.7,"1,121.20","134,435.80",953.5,"1,605.70","1,204.10","81,485.10","8,210.00","4,091.00","4,454.90",16093335.0,"4,362.40","42,304.70","27,023,738.10","21,022.90","1,396,616.40","76,999.80","16,769.60","1,599.40"
2016-12-02,1173.5,"1,099.30","133,403.50",925,"1,559.00","1,185.00","79,826.50","8,069.60","4,127.90","4,401.30",15792963.0,"4,310.30","41,779.00","26,632,582.50","20,961.60","1,369,814.80","74,898.30","16,220.20","1,574.80"
2016-12-09,1163.6,"1,104.00","134,174.70",925.2,"1,533.00","1,185.60","78,572.80","8,044.40","4,068.40","4,364.80",15538714.4,"4,273.90","41,535.90","26,431,174.00","21,028.60","1,366,531.80","72,815.20","16,057.60","1,563.40"
2016-12-16,1131.6,"1,083.30","133,132.70",905.5,"1,509.90","1,161.00","76,771.70","7,889.40","3,961.50","4,244.10",15166834.8,"4,156.10","40,559.90","25,750,689.60","21,053.40","1,344,997.10","70,651.60","15,902.50","1,550.80"
2016-12-23,1131.4,"1,083.50","133,024.10",919.7,"1,526.50","1,159.60","76,810.80","7,859.50","3,973.40","4,246.00",15229102.4,"4,155.00","40,808.90","25,747,263.30","21,490.00","1,365,471.60","69,001.80","15,901.50","1,569.80"
2016-12-30,1145.9,"1,094.30","133,497.40",937.3,"1,548.50","1,173.50","77,866.80","7,965.00","4,032.40","4,299.70",15442148.4,"4,208.90","41,147.00","26,097,872.50","20,772.90","1,382,872.10","69,252.10","15,592.50","1,590.00"
2017-01-06,1175.9,"1,114.60","137,433.40",955.9,"1,556.60","1,194.80","80,143.10","8,148.30","4,275.50","4,410.30",15702300.9,"4,319.00","42,007.20","26,627,123.30","21,148.80","1,411,596.20","69,973.40","16,112.10","1,609.90"
2017-01-13,1190.4,"1,119.10","136,616.50",975.4,"1,562.50","1,200.70","81,128.30","8,210.70","4,445.70","4,464.70",15882840.1,"4,372.20","42,171.70","26,860,247.80","22,292.30","1,400,994.30","70,990.70","16,039.00","1,589.90"
2017-01-20,1200.6,"1,124.60","137,931.20",973.1,"1,603.20","1,206.60","81,751.80","8,255.00","4,541.90","4,502.70",16105378.3,"4,409.60","42,559.50","27,102,416.30","22,619.80","1,410,862.40","71,856.60","16,363.50","1,592.50"
2017-01-27,1184.9,"1,109.10","136,518.40",945,"1,556.30","1,184.70","80,717.40","8,180.30","4,588.70","4,443.70",15860402.1,"4,352.00","41,820.50","26,771,685.80","22,181.00","1,398,881.30","71,009.10","15,991.60","1,570.20"
2017-02-03,1215.2,"1,126.90","136,770.80",971.2,"1,580.00","1,205.10","81,568.80","8,301.50","4,486.00","4,557.50",16174312.0,"4,463.30","42,560.00","27,433,140.00","22,772.90","1,380,224.20","71,629.70","16,084.80","1,580.90"
2017-02-10,1228.3,"1,155.10","139,252.40",983.1,"1,606.60","1,232.50","82,130.30","8,452.90","4,537.00","4,606.90",16349901.3,"4,511.40","43,070.30","27,808,712.00","21,683.80","1,409,351.40","71,687.90","16,418.90","1,599.40"
2017-02-17,1242.0,"1,170.10","140,141.60",998.1,"1,628.30","1,244.90","83,319.30","8,529.20","4,524.70","4,657.70",16556435.5,"4,561.40","43,463.30","28,304,040.50","19,876.80","1,429,658.30","72,664.00","16,266.20","1,620.90"
2017-02-24,1253.7,"1,186.20","140,672.10","1,005.70","1,642.30","1,262.10","83,524.20","8,607.80","4,510.60","4,701.60",16719930.1,"4,604.20","43,701.00","28,558,147.00","19,810.20","1,417,238.80","73,193.40","16,191.00","1,632.10"
2017-03-03,1226.5,"1,161.20","140,360.70","1,000.60","1,644.70","1,240.00","81,896.60","8,467.10","4,567.20","4,599.70",16395852.0,"4,504.30","43,037.90","27,988,730.00","19,803.70","1,418,214.20","71,661.30","16,058.90","1,621.10"
2017-03-10,1202.7,"1,127.20","138,136.40",988.3,"1,619.70","1,215.00","80,042.90","8,301.90","4,489.60","4,510.40",16071012.0,"4,417.30","42,507.70","27,431,243.90","21,109.50","1,383,252.00","71,038.70","15,858.00","1,595.90"
2017-03-17,1229.6,"1,144.20","138,514.40",992.1,"1,639.40","1,225.40","80,563.40","8,476.70","4,450.20","4,611.40",16397945.6,"4,516.20","42,845.40","27,997,992.00","22,191.80","1,389,411.10","70,381.80","15,643.60","1,594.60"
2017-03-24,1247.5,"1,154.70","138,310.30",998.3,"1,667.90","1,235.50","81,592.70","8,586.20","4,506.30","4,678.50",16600482.5,"4,581.90","43,069.90","28,405,575.00","22,518.60","1,390,039.40","71,092.50","15,522.60","1,636.90"
2017-03-31,1244.9,"1,163.70","138,564.30",992.6,"1,656.00","1,244.70","80,746.00","8,561.60","4,520.80","4,668.60",16587626.3,"4,572.20","42,741.90","28,295,440.50","22,470.20","1,391,480.90","70,070.00","16,685.70","1,628.10"
2017-04-07,1266.5,"1,194.90","140,765.90","1,022.60","1,697.00","1,276.30","81,420.50","8,740.80","4,735.40","4,749.70",16881778.5,"4,651.70","43,797.60","28,710,421.50","22,796.70","1,437,674.00","72,443.50","17,488.80","1,687.30"
2017-04-14,1284.2,"1,209.00","140,087.90","1,026.00","1,706.30","1,290.80","82,802.00","8,837.50","4,699.90","4,816.20",17036818.1,"4,716.70","44,086.20","29,128,374.50","23,324.70","1,457,317.60","72,159.10","17,273.90","1,693.70"
2017-04-21,1281.9,"1,198.80","139,696.00","1,001.70","1,732.00","1,279.90","82,881.90","8,835.20","4,676.30","4,807.30",17074242.0,"4,708.20","44,057.20","29,097,995.00","23,195.10","1,454,399.80","72,437.00","16,850.70","1,700.10"
2017-04-28,1266.5,"1,161.80","141,107.90",978,"1,729.10","1,258.50","81,401.00","8,730.20","4,503.50","4,749.70",16877979.2,"4,651.50","43,815.40","28,773,744.00","22,857.50","1,439,738.40","72,040.20","16,940.20","1,693.10"
2017-05-05,1228.1,"1,117.40","138,462.60",947.7,"1,682.90","1,212.50","79,006.60","8,466.70","4,355.40","4,606.20",16366222.4,"4,510.30","42,603.50","27,920,944.80","22,262.10","1,397,152.50","71,465.80","16,563.80","1,656.80"
2017-05-12,1231.3,"1,127.60","139,648.40",956.5,"1,689.80","1,233.50","78,989.00","8,486.10","4,397.90","4,617.90",16408868.8,"4,522.30","42,685.00","27,924,750.00","22,229.00","1,382,065.80","70,309.20","16,512.10","1,666.60"
2017-05-19,1252.0,"1,118.80","139,535.40",961.4,"1,695.70","1,220.10","80,829.10","8,594.90","4,483.40","4,695.40",16684152.0,"4,598.60","42,987.40","28,407,880.00","22,602.70","1,399,009.80","71,180.50","16,581.10","1,680.10"
2017-05-26,1265.1,"1,131.80","140,876.00",988.6,"1,703.30","1,232.90","81,690.60","8,676.00","4,535.10","4,744.40",16840345.6,"4,646.50","43,054.70","28,754,586.50","22,887.00","1,416,640.90","71,661.30","16,240.60","1,699.40"
2017-06-02,1275.0,"1,131.30","140,843.70",989.6,"1,719.50","1,229.60","81,947.40","8,682.40","4,478.00","4,781.70",16953010.2,"4,682.60","43,408.20","28,959,214.30","22,947.60","1,427,064.30","72,176.60","16,323.40","1,714.30"
2017-06-09,1266.6,"1,131.10","139,941.10",994.2,"1,702.00","1,227.80","81,521.50","8,602.30","4,484.60","4,750.20",16837515.7,"4,652.00","43,138.70","28,725,354.00","22,961.30","1,424,121.50","72,156.60","16,273.50","1,681.30"
2017-06-16,1255.4,"1,122.00","139,136.00",981.9,"1,661.00","1,223.00","80,918.70","8,536.20","4,398.20","4,707.40",16676733.6,"4,611.10","42,652.20","28,459,918.00","22,779.20","1,423,648.70","72,515.00","16,081.90","1,646.40"
2017-06-23,1255.7,"1,121.50","139,759.40",987.4,"1,665.10","1,217.30","80,961.10","8,562.20","4,403.20","4,711.80",16690764.4,"4,612.20","42,613.40","28,516,947.00","22,779.00","1,424,064.30","74,704.90","16,220.90","1,657.50"
2017-06-30,1242.3,"1,088.50","139,566.80",955,"1,613.80","1,191.30","80,274.10","8,404.00","4,368.30","4,658.70",16570372.8,"4,562.80","42,143.30","28,223,920.00","22,507.10","1,420,860.70","73,462.20","16,218.70","1,617.90"
2017-07-07,1215.7,"1,065.60","138,644.90",943.3,"1,563.50","1,171.90","78,573.50","8,258.90","4,398.50","4,558.90",16299435.2,"4,465.10","41,465.80","27,649,959.30","21,754.50","1,403,115.40","73,395.60","16,283.60","1,598.70"
2017-07-14,1230.3,"1,073.70","138,519.50",940.6,"1,556.70","1,186.90","79,090.50","8,320.00","4,347.50","4,614.10",16367911.2,"4,518.90","41,547.20","27,958,567.50","22,097.10","1,388,676.50","72,816.40","16,039.20","1,574.90"
2017-07-21,1248.6,"1,070.30","138,688.90",962,"1,566.70","1,181.10","80,394.10","8,422.30","4,422.70","4,682.10",16651911.4,"4,585.90","41,762.80","28,380,790.10","22,311.00","1,396,802.80","74,020.30","16,150.90","1,578.60"
2017-07-28,1264.9,"1,077.30","140,201.50",964,"1,573.70","1,225.30","81,099.20","8,511.00","4,467.40","4,743.80",16873766.0,"4,645.90","42,216.00","28,732,203.50","22,624.40","1,421,229.00","75,243.10","16,460.70","1,584.90"
2017-08-04,1257.7,"1,070.00","139,365.70",964.9,"1,592.00","1,222.90","80,175.20","8,451.20","4,443.80","4,716.90",16748790.9,"4,619.50","41,880.20","28,595,067.20","22,354.40","1,421,226.20","75,353.00","16,900.20","1,587.60"
2017-08-11,1286.1,"1,088.00","140,210.60",988.2,"1,631.40","1,237.10","82,397.20","8,565.80","4,549.20","4,823.10",17173293.3,"4,723.90","42,701.10","29,230,480.80","22,850.10","1,468,533.30","76,973.00","17,277.90","1,629.40"
2017-08-18,1295.8,"1,102.90","141,825.30","1,007.30","1,629.00","1,251.50","83,042.00","8,638.80","4,559.50","4,859.80",17315775.4,"4,759.50","43,065.90","29,457,421.40","23,030.90","1,479,376.00","76,532.20","17,057.50","1,632.80"
2017-08-25,1285.3,"1,081.30","140,367.60",997.7,"1,603.30","1,229.70","82,296.50","8,539.90","4,426.10","4,820.10",17135619.6,"4,720.90","42,732.40","29,208,442.50","22,749.80","1,441,348.30","75,313.40","16,720.50","1,619.00"
2017-09-01,1320.4,"1,113.50","145,613.70","1,019.10","1,635.10","1,274.10","84,264.60","8,661.80","4,523.30","4,952.20",17604893.2,"4,849.80","43,793.70","30,021,934.80","23,292.80","1,480,432.50","75,962.40","17,063.30","1,656.10"
2017-09-08,1346.3,"1,119.50","145,220.00","1,020.80","1,633.80","1,274.40","86,079.20","8,729.50","4,591.10","5,048.70",17711265.0,"4,944.80","44,586.50","30,606,993.80","23,753.40","1,525,435.90","77,125.90","17,399.30","1,669.50"
2017-09-15,1322.9,"1,107.50","146,585.00",974.7,"1,614.10","1,269.80","84,829.10","8,653.00","4,552.60","4,961.20",17531731.1,"4,858.80","43,769.10","30,063,089.10","23,335.10","1,498,312.80","76,163.80","17,430.40","1,652.50"
2017-09-22,1294.8,"1,084.00","145,160.00",957,"1,597.40","1,255.70","83,987.20","8,519.80","4,523.80","4,855.80",17215660.8,"4,755.80","42,822.90","29,437,278.00","22,866.20","1,467,319.20","74,603.10","17,131.50","1,626.20"
2017-09-29,1283.1,"1,087.10","144,502.70",957.9,"1,601.80","1,243.70","83,850.60","8,513.20","4,570.50","4,811.90",17279507.7,"4,712.70","42,731.10","29,171,278.50","22,635.20","1,468,431.00","73,868.10","17,371.40","1,636.40"
2017-10-06,1261.8,"1,076.30","142,217.50",966.5,"1,583.60","1,234.80","82,625.20","8,378.70","4,566.10","4,732.10",17065845.0,"4,634.60","42,189.50","28,674,405.00","22,307.40","1,444,660.10","73,406.50","17,321.50","1,624.40"
2017-10-13,1299.6,"1,098.80","145,399.30",977.3,"1,625.70","1,267.00","84,084.00","8,536.80","4,725.00","4,874.50",17478320.4,"4,773.40","42,958.30","29,528,211.60","22,903.50","1,463,752.50","74,243.20","17,253.20","1,647.80"
2017-10-20,1281.2,"1,087.20","145,275.30",971.2,"1,615.60","1,260.30","83,354.90","8,474.00","4,706.60","4,805.10",17333354.8,"4,705.90","42,530.70","29,097,333.20","22,602.70","1,451,266.50","73,683.50","17,510.30","1,637.70"
2017-10-27,1266.5,"1,092.70","144,350.00",965.9,"1,630.30","1,265.10","82,281.90","8,419.00","4,819.90","4,749.40",17228785.8,"4,651.70","42,139.90","28,767,411.80","22,357.00","1,427,251.20","73,678.90","17,933.80","1,654.00"
2017-11-03,1267.2,"1,092.10","144,790.30",970.1,"1,618.30","1,269.40","81,937.20","8,400.00","4,919.00","4,752.30",17150284.8,"4,654.40","42,044.40","28,779,379.20","22,367.10","1,415,513.10","74,913.30","18,021.90","1,657.30"
2017-11-10,1284.3,"1,101.60","145,768.10",973.3,"1,628.90","1,278.50","83,941.90","8,535.20","4,956.90","4,816.80",17390706.3,"4,717.20","42,556.60","29,178,011.70","22,680.70","1,439,160.90","76,006.80","18,463.90","1,676.90"
2017-11-17,1284.4,"1,088.30","143,872.90",972.5,"1,640.40","1,269.50","83,408.90","8,499.20","4,972.60","4,816.60",17341293.7,"4,717.40","42,148.50","29,171,441.60","22,654.80","1,405,245.90","75,879.40","17,958.40","1,697.50"
2017-11-24,1290.5,"1,081.90","143,981.10",968,"1,640.60","1,264.30","83,330.80","8,499.80","5,089.90","4,839.60",17428202.5,"4,739.80","42,145.20","29,320,160.00","22,829.90","1,400,502.20","75,253.70","17,904.90","1,694.90"
2017-12-01,1275.5,"1,071.30","142,868.80",944.1,"1,622.30","1,243.10","82,352.70","8,399.20","4,995.90","4,783.50",17253688.5,"4,684.90","41,597.90","28,974,258.00","22,558.50","1,383,879.20","75,305.50","17,571.30","1,674.10"
2017-12-08,1250.7,"1,063.80","141,973.80",933.5,"1,609.70","1,242.70","80,691.90","8,269.70","4,799.00","4,690.30",16956312.7,"4,593.60","40,806.20","28,404,762.80","22,263.70","1,367,010.50","74,165.40","17,072.60","1,666.40"
2017-12-15,1254.6,"1,066.40","141,380.90",941.8,"1,610.80","1,244.10","80,319.50","8,279.90","4,844.30","4,705.10",17027431.2,"4,608.20","40,784.50","28,499,493.60","22,415.70","1,366,234.30","73,792.40","16,543.80","1,640.20"
2017-12-22,1264.6,"1,065.50","143,475.80",945.7,"1,606.70","1,250.90","80,943.90","8,312.10","4,831.60","4,742.20",17127065.2,"4,644.10","41,382.40","28,720,459.60","22,599.30","1,365,916.30","74,025.10","16,129.60","1,641.60"
2017-12-29,1291.0,"1,080.10","145,702.30",960,"1,625.60","1,263.00","82,694.40","8,434.60","4,871.20","4,841.90",17465939.0,"4,741.70","42,104.70","29,319,901.00","22,941.70","1,383,022.50","74,337.90","15,995.90","1,657.30"
2018-01-05,1317.2,"1,093.30","149,048.70",971.1,"1,634.10","1,285.10","83,382.20","8,549.00","4,919.80","4,940.00",17661664.4,"4,837.90","42,399.10","29,912,476.50","23,325.50","1,398,365.50","75,059.80","16,247.70","1,675.30"
2018-01-12,1326.8,"1,093.40","147,593.20",969.1,"1,659.30","1,289.10","84,331.40","8,574.30","4,979.40","4,975.90",17682263.6,"4,873.30","42,383.30","30,132,954.80","23,497.90","1,410,441.50","75,083.60","16,491.70","1,682.10"
2018-01-19,1335.0,"1,091.30","147,658.80",963.2,"1,665.60","1,284.40","85,187.20","8,547.70","5,081.10","5,006.50",17784203.9,"4,903.30","42,524.80","30,318,049.50","23,656.50","1,424,138.00","75,640.10","16,308.40","1,669.10"
2018-01-26,1353.2,"1,087.80","146,762.70",953.5,"1,667.10","1,265.50","85,873.60","8,557.50","5,078.40","5,074.70",18022604.9,"4,970.00","42,422.60","30,731,389.70","23,939.40","1,443,662.20","75,973.20","16,074.10","1,668.30"
2018-02-02,1331.2,"1,067.60","146,626.20",940.3,"1,649.80","1,237.60","85,376.60","8,388.00","5,004.60","4,992.00",17967862.7,"4,889.20","41,844.70","30,230,416.50","23,488.10","1,447,705.50","75,056.90","16,003.00","1,674.40"
2018-02-09,1314.1,"1,075.90","142,474.70",953.2,"1,658.90","1,234.90","84,726.60","8,276.30","5,042.10","4,928.30",17950606.0,"4,826.80","41,785.80","29,834,012.30","23,240.90","1,432,250.70","76,920.50","15,917.30","1,688.20"
2018-02-16,1352.1,"1,086.80","143,403.70",962.8,"1,695.50","1,251.60","87,065.80","8,582.60","5,060.20","5,071.10",18315546.6,"4,966.30","42,327.50","30,692,670.00","23,863.90","1,443,326.20","76,231.50","15,664.20","1,706.80"
2018-02-23,1328.0,"1,079.10","141,506.40",949.8,"1,681.20","1,241.80","86,177.30","8,414.40","5,030.90","4,980.20",18158388.3,"4,877.60","41,705.60","30,177,663.80","23,488.50","1,430,334.90","74,800.10","15,365.80","1,695.10"
2018-03-02,1322.3,"1,074.00","139,608.40",960.1,"1,705.80","1,240.30","86,253.00","8,390.40","5,037.80","4,959.40",18188236.5,"4,856.80","41,578.40","30,086,291.90","23,324.30","1,428,745.20","75,289.90","15,783.20","1,705.80"
2018-03-09,1320.6,"1,072.10","141,066.50",953.4,"1,696.30","1,254.60","85,792.80","8,366.50","5,041.30","4,952.80",18176738.4,"4,850.60","41,363.80","30,037,047.00","23,263.70","1,408,155.80","74,887.50","15,603.40","1,684.00"
2018-03-16,1310.1,"1,066.10","138,988.50",940,"1,715.20","1,248.10","85,265.90","8,296.50","5,133.40","4,913.00",18040077.0,"4,812.00","40,876.40","29,804,775.00","23,072.00","1,402,802.70","75,377.50","15,666.40","1,697.00"
2018-03-23,1346.6,"1,089.30","141,433.40",951.6,"1,728.50","1,275.90","87,529.00","8,504.70","5,342.50","5,049.90",18541335.4,"4,946.10","41,984.30","30,682,281.00","23,730.50","1,453,600.80","76,931.30","15,719.90","1,741.60"
